uid_a,uid_b,name_a,name_b,comid,sep_m,on_channel,channels_a,channels_b,shared_days,r,median_diff,area_a_km2,area_b_km2,agree_a,agree_b,proposed,seam,evidence
USGS:01362192,USGS:0136219503,PANTHER MTN TRIB TO ESOPUS CR NR OLIVEREA NY,ESOPUS CREEK BELOW LOST CLOVE RD AT BIG INDIAN NY,6189668,7562.37,discharge,discharge,discharge+gage_height+water_temp+turbidity_fnu,0.0,,,3.98858152,76.6636448,True,True,sequential,2009-06-28..2016-10-12,shared_comid+records+source_area
USGS:07287150,USGS:07287160,"ABIACA CREEK NR SEVEN PINES, MS","ABIACA CREEK AT CRUGER, MS",17995532,7939.07,discharge,discharge+gage_height,discharge+gage_height,1368.0,0.9162,-0.0127,246.5668576,247.8618516,True,True,distinct,,shared_comid+records+source_area
USGS:01362312,USGS:01362352,STONY CLOVE CREEK AT EDGEWOOD NY,STONY CLOVE CR ABV WARNER CR AT CHICHESTER NY,6189746,8136.74,turbidity_fnu,turbidity_fnu,turbidity_fnu,988.0,0.7542,-2.9089,5.853372879999999,45.32479,True,True,weak_evidence,,shared_comid+records+source_area
USGS:01362465,USGS:01362487,BEAVER KILL TRIBUTARY ABOVE LAKE HILL NY,BEAVER KILL AT MOUNT TREMPER NY,6189750,8711.41,discharge,discharge,discharge+gage_height+turbidity_fnu,0.0,,,2.64178776,64.7497,True,True,sequential,2010-09-28..2010-09-30,shared_comid+records+source_area
USGS:04165710,USGS:422204083023901,"DETROIT RIVER AT FORT WAYNE AT DETROIT, MI",COMBINED SEWER ACCESS SITE B AT RECOVERY PARK,10850310,8752.51,,discharge+gage_height,water_temp+spec_cond,,,,592589.2544,,True,False,distinct,,shared_comid+records+source_area
USGS:04165710,USGS:422207083023601,"DETROIT RIVER AT FORT WAYNE AT DETROIT, MI",COMBINED SEWER ACCESS SITE E AT RECOVERY PARK,10850310,8859.95,,discharge+gage_height,water_temp+spec_cond,,,,592589.2544,,True,False,distinct,,shared_comid+records+source_area
USGS:05535000,USGS:05535070,"SKOKIE RIVER AT LAKE FOREST, IL","SKOKIE RIVER NEAR HIGHLAND PARK, IL",13463117,9014.04,discharge,discharge+gage_height,discharge+gage_height,6798.0,0.9476,-0.1314,33.669844,54.648746800000005,True,True,distinct,,shared_comid+records+source_area
USGS:05551675,USGS:05551700,"BLACKBERRY CREEK NEAR MONTGOMERY, IL","BLACKBERRY CREEK NEAR YORKVILLE, IL",14762875,9089.93,discharge,discharge+gage_height,discharge+gage_height,6803.0,0.9476,-0.1897,142.44934,181.8171576,True,True,distinct,,shared_comid+records+source_area
USGS:05401034,USGS:05401067,"S.BR.TENMILE CREEK NEAR BANCROFT, WI","PLAINFIELD LAKE NEAR PLAINFIELD, WI",14705032,9596.48,,discharge,gage_height,,,,66.04469399999999,39.8858152,True,False,distinct,,shared_comid+records+source_area
USGS:05401034,USGS:05401065,"S.BR.TENMILE CREEK NEAR BANCROFT, WI","LONG LAKE NEAR PLAINFIELD, WI",14705032,10018.51,,discharge,gage_height,,,,66.04469399999999,37.8138248,True,False,distinct,,shared_comid+records+source_area
USGS:06470475,USGS:06470500,"JAMES RIVER AT CNTY RD 34 NR GRAND RAPIDS, ND","JAMES RIVER AT LAMOURE, ND",11468954,10582.29,gage_height,gage_height,discharge+gage_height+water_temp,334.0,0.9618,-0.0898,,10282.25236,True,True,weak_evidence,,shared_comid+records+source_area
USGS:01349711,USGS:01349810,WEST KILL BELOW HUNTER BROOK NEAR SPRUCETON NY,WEST KILL NEAR WEST KILL NY,3247574,10766.21,discharge,discharge,discharge,6800.0,0.9526,-0.8495,12.87224036,69.929676,True,True,distinct,,shared_comid+records+source_area
USGS:06471500,USGS:06471510,"ELM RIVER AT WESTPORT, SD","ELM RIVER NEAR ORDWAY, SD",11446173,12324.3,gage_height,discharge+gage_height,gage_height,1010.0,0.9515,0.1554,3897.93194,3936.78176,True,True,weak_evidence,,shared_comid+records+source_area
USGS:05401034,USGS:05401063,"S.BR.TENMILE CREEK NEAR BANCROFT, WI","LAKE HURON NEAR PLAINFIELD, WI",14705032,13468.85,,discharge,gage_height,,,,66.04469399999999,21.60049992,True,False,distinct,,shared_comid+records+source_area
USGS:073745257,USGS:07380238,Crooked B. NW of L. Cuatro Caballo near Delacroix,"Naomi Diversion Canal near Naomi, LA",22798751,25703.66,gage_height,gage_height+water_temp+spec_cond,discharge+gage_height,852.0,0.3303,1.0752,,,False,False,weak_evidence,,shared_comid+records+source_area
