config,stage,seed,k,lofo_r2
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1440,0.4912297134509245
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1450,0.4912437668943743
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1460,0.4911498264935806
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1470,0.4913534540922344
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1480,0.4912340426527702
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1490,0.4911787638130287
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1500,0.4912289886002252
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,50,0.3689713167184282
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,100,0.4510655364029625
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,150,0.4741875758354683
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,200,0.4841002781650244
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,250,0.4885540009908374
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,300,0.4909210531356748
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,350,0.4919588169355605
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,400,0.494451811040532
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,450,0.4945790780270677
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,500,0.4963962830210355
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,550,0.4969740543642307
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,600,0.4971453798934274
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,650,0.4976975725732324
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,700,0.4976770060729981
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,750,0.4981651940188427
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,760,0.4982322593864784
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,770,0.4983821852955363
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,780,0.4984698004847326
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,790,0.4986601835136901
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,800,0.4986263916115601
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,810,0.4984544863736205
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,820,0.4983235408961315
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,830,0.4985546818520079
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,840,0.4983214871064173
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,850,0.4986250827038518
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,860,0.4985512477287376
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,870,0.4982734507969566
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,880,0.4983442394185334
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,890,0.4983575662136695
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,900,0.4983362783052916
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,950,0.4981448466848985
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,1000,0.4980698174548953
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,1050,0.4973419706969628
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,1100,0.4966570979051192
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,1150,0.4963485592983292
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,1200,0.4957593043851709
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,1250,0.4955985774834659
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,1300,0.4952310804121902
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,1350,0.4950204391388852
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,1400,0.4938250027261142
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,1450,0.4932686563389742
"depth=5, lr=0.02",STAGE 1/6 depth x lr,42,1500,0.4932242104952488
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,50,0.4611453215070886
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,100,0.4789835965420088
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,150,0.4863635617173742
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,160,0.4884521114755058
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,170,0.4893316759052013
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,180,0.4903432072668228
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,190,0.4916035891970723
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,200,0.4911336824300143
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,210,0.4902561862320722
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,220,0.4902163524957541
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,230,0.4906417000333568
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,240,0.4898349860707923
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,250,0.4886849740502883
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,260,0.4876479670841896
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,270,0.4874501684438272
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,280,0.4875257234933661
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,290,0.4883193796826669
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,300,0.4879802603962996
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,350,0.4869998275058057
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,400,0.4836191721060587
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,450,0.4816264691270093
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,500,0.4790448140255271
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,550,0.4783703620501131
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,600,0.4768334593891055
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,650,0.4763137366359721
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,700,0.4726294918449606
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,750,0.471098573640304
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,800,0.4696549111290531
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,850,0.4681405522765827
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,900,0.4670759979376987
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,950,0.465890534506387
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,1000,0.4664070566508931
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,1050,0.4652720025241799
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,1100,0.4620631920616962
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,1150,0.4610436194700448
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,1200,0.4597199943236185
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,1250,0.4582973346477512
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,1300,0.4552518926555264
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,1350,0.4539511546335908
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,1400,0.4539329449305309
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,1450,0.4530487920829674
"depth=5, lr=0.05",STAGE 1/6 depth x lr,42,1500,0.4514370127682231
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,50,0.2573884595867692
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,100,0.3754371712810715
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,150,0.4252087905299579
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,200,0.4488306298984683
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,250,0.4631611078494775
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,300,0.4708113437293494
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,350,0.4760977395677499
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,400,0.480129642048578
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,450,0.4827348872667214
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,500,0.4845152943685502
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,550,0.4859137088978
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,600,0.4871171210636347
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,650,0.4878909367217376
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,700,0.4889251406556902
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,750,0.4892735798517273
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,800,0.490190814414126
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,850,0.4905871466621417
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,900,0.4908067485985701
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,950,0.4906689190605637
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1000,0.4910591238919773
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1050,0.4909206930019812
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1100,0.4912028521009974
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1150,0.4913096214989416
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1200,0.4913853167056794
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1250,0.4917843647677742
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1260,0.4919235468187581
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1270,0.4921261595153766
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1280,0.4922354675875893
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1290,0.4922200499445817
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1300,0.4921442667516863
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1310,0.4920900900793233
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1320,0.4921650195868284
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1330,0.4922498990122221
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1340,0.4922004666162135
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1350,0.4921873576264665
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1360,0.4922463513632552
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1370,0.4922007813050054
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1380,0.492094408251736
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1390,0.4921476123599974
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1400,0.4921065797832181
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1450,0.4919681703506804
"depth=6, lr=0.01",STAGE 1/6 depth x lr,42,1500,0.4918422925349163
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,50,0.3744926190719261
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,100,0.447858624156493
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,150,0.4715464193409625
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,200,0.4817067767817556
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,250,0.48614038554356
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,300,0.488682232187404
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,350,0.4896780788910979
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,400,0.4914904191866903
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,450,0.4918168734087749
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,460,0.4918597626247626
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,470,0.4921533241112704
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,480,0.4924995684843418
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,490,0.4925468742422372
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,500,0.4926623086950681
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,510,0.4927573353875382
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,520,0.4927193181013851
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,530,0.4926278174847003
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,540,0.4927183121155875
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,550,0.4926570866854824
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,560,0.4926509072795855
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,570,0.4922538353813871
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,580,0.4920949433149112
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,590,0.4920554690092726
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,600,0.4920363342306793
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,650,0.4925249010334541
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,700,0.4925878572529726
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,750,0.4919653835194487
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,800,0.4918086288530706
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,850,0.4918375672604274
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,900,0.490767507507553
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,950,0.4906962493468531
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,1000,0.4911241117135434
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,1050,0.4904542664895123
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,1100,0.4898784323261771
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,1150,0.4892512797477696
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,1200,0.4893841948303027
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,1250,0.4894299971733991
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,1300,0.4889811466663234
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,1350,0.4887360763524628
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,1400,0.4886569414345024
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,1450,0.4883251537587867
"depth=6, lr=0.02",STAGE 1/6 depth x lr,42,1500,0.4877138012624022
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,50,0.4671292304064505
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,100,0.4850326294531262
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,150,0.4900622602163688
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,200,0.4914178904685025
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,250,0.4924477516010751
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,260,0.4924071202471564
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,270,0.4932986521001152
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,280,0.4935645975761409
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,290,0.4941883502382203
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,300,0.4947652166306359
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,310,0.494855609003806
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,320,0.494580298400154
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,330,0.4940142248671739
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,340,0.4933131330227051
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,350,0.4932621697772392
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,360,0.4928423949213372
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,370,0.4929672159831986
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,380,0.492927639748003
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,390,0.4923275516807948
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,400,0.4911781613811448
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,450,0.4905044491792866
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,500,0.4891825832380704
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,550,0.4881193562500928
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,600,0.4865754023356674
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,650,0.4840678347179664
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,700,0.482660302973232
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,750,0.4814596077747014
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,800,0.4809714650306194
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,850,0.4789387937289547
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,900,0.4775102236120384
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,950,0.4763860753720086
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,1000,0.4758533007340904
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,1050,0.4755152070675819
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,1100,0.4742264726896127
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,1150,0.4736878514029142
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,1200,0.4725952341772793
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,1250,0.4715341791802994
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,1300,0.4716662362271638
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,1350,0.4715464878029438
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,1400,0.471711022451163
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,1450,0.4710840455739412
"depth=6, lr=0.05",STAGE 1/6 depth x lr,42,1500,0.4705295146013265
DEFAULT (inherited),STAGE 2/6 depth+lam,42,50,0.4579059341698354
DEFAULT (inherited),STAGE 2/6 depth+lam,42,100,0.4805144641571054
DEFAULT (inherited),STAGE 2/6 depth+lam,42,110,0.4815379239618912
DEFAULT (inherited),STAGE 2/6 depth+lam,42,120,0.4830254739812587
DEFAULT (inherited),STAGE 2/6 depth+lam,42,130,0.484690754860866
DEFAULT (inherited),STAGE 2/6 depth+lam,42,140,0.4865518360591967
DEFAULT (inherited),STAGE 2/6 depth+lam,42,150,0.4868909581118419
DEFAULT (inherited),STAGE 2/6 depth+lam,42,160,0.4869554756961546
DEFAULT (inherited),STAGE 2/6 depth+lam,42,170,0.4890750574486504
DEFAULT (inherited),STAGE 2/6 depth+lam,42,180,0.4890252121775318
DEFAULT (inherited),STAGE 2/6 depth+lam,42,190,0.487961334673419
DEFAULT (inherited),STAGE 2/6 depth+lam,42,200,0.487819688569595
DEFAULT (inherited),STAGE 2/6 depth+lam,42,210,0.486997384810828
DEFAULT (inherited),STAGE 2/6 depth+lam,42,220,0.4874481738930774
DEFAULT (inherited),STAGE 2/6 depth+lam,42,230,0.4880066977740709
DEFAULT (inherited),STAGE 2/6 depth+lam,42,240,0.4871396842110169
DEFAULT (inherited),STAGE 2/6 depth+lam,42,250,0.4862876267227687
DEFAULT (inherited),STAGE 2/6 depth+lam,42,300,0.4854737617142002
DEFAULT (inherited),STAGE 2/6 depth+lam,42,350,0.4844012019605361
DEFAULT (inherited),STAGE 2/6 depth+lam,42,400,0.4844995039787559
DEFAULT (inherited),STAGE 2/6 depth+lam,42,450,0.4835868323340682
DEFAULT (inherited),STAGE 2/6 depth+lam,42,500,0.4823969591319285
DEFAULT (inherited),STAGE 2/6 depth+lam,42,550,0.4829027532819668
DEFAULT (inherited),STAGE 2/6 depth+lam,42,600,0.4809317102945329
DEFAULT (inherited),STAGE 2/6 depth+lam,42,650,0.4798991131423712
DEFAULT (inherited),STAGE 2/6 depth+lam,42,700,0.4802567670811712
DEFAULT (inherited),STAGE 2/6 depth+lam,42,750,0.4785170685982864
DEFAULT (inherited),STAGE 2/6 depth+lam,42,800,0.47652267847107
DEFAULT (inherited),STAGE 2/6 depth+lam,42,850,0.4759640428824698
DEFAULT (inherited),STAGE 2/6 depth+lam,42,900,0.4755471396545766
DEFAULT (inherited),STAGE 2/6 depth+lam,42,950,0.4733395458610726
DEFAULT (inherited),STAGE 2/6 depth+lam,42,1000,0.4721947450934106
DEFAULT (inherited),STAGE 2/6 depth+lam,42,1050,0.4708782829815511
DEFAULT (inherited),STAGE 2/6 depth+lam,42,1100,0.4684606301894406
DEFAULT (inherited),STAGE 2/6 depth+lam,42,1150,0.4680453608867527
DEFAULT (inherited),STAGE 2/6 depth+lam,42,1200,0.4691251951716391
DEFAULT (inherited),STAGE 2/6 depth+lam,42,1250,0.4683073994070789
DEFAULT (inherited),STAGE 2/6 depth+lam,42,1300,0.4673668688917826
DEFAULT (inherited),STAGE 2/6 depth+lam,42,1350,0.4673501420699935
DEFAULT (inherited),STAGE 2/6 depth+lam,42,1400,0.4672878767903488
DEFAULT (inherited),STAGE 2/6 depth+lam,42,1450,0.466678554778214
DEFAULT (inherited),STAGE 2/6 depth+lam,42,1500,0.4657438352897235
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,50,0.451187172043119
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,100,0.4783147366523677
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,150,0.4796047226667482
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,200,0.477508504315705
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,250,0.4787829865776989
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,300,0.4815789685766451
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,350,0.4830577778705757
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,400,0.484561528236484
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,410,0.4839608451087683
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,420,0.4844472485784279
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,430,0.4850694300963724
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,440,0.4867398722184382
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,450,0.4856757826255048
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,460,0.4857780170535326
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,470,0.485763214404358
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,480,0.4852944388173877
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,490,0.484972382101794
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,500,0.4854339991918932
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,510,0.486258649947498
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,520,0.4855727716682179
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,530,0.4855996190023889
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,540,0.4863766188419949
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,550,0.4859424439847777
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,560,0.4854722370030657
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,570,0.4855841792182119
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,580,0.4857216443006201
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,590,0.4853173711048814
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,600,0.4846018142517279
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,650,0.4856743723086781
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,700,0.4846586677581024
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,750,0.4844389212241979
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,800,0.4847170241329124
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,850,0.4841353749201508
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,900,0.4831407133671087
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,950,0.4824820256182321
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,1000,0.4810371778952897
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,1050,0.4804250079599295
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,1100,0.4802473908133835
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,1150,0.4806146116046703
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,1200,0.4801162173129992
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,1250,0.4803393437532967
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,1300,0.4797692506314661
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,1350,0.4791422478835933
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,1400,0.4790232952344968
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,1450,0.4790190992303675
"lr=0.05, depth=3, lam=0.002(25)",STAGE 2/6 depth+lam,42,1500,0.4784297053946246
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,50,0.443438897729926
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,100,0.4734920724203745
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,150,0.4789644933056868
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,200,0.4777205552604031
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,250,0.4781809135195622
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,300,0.479428485737747
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,350,0.4807499173298322
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,360,0.4807355750405804
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,370,0.4810628836034621
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,380,0.4812966782142184
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,390,0.4818600319126476
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,400,0.4823817318806729
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,410,0.481807878125442
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,420,0.4818756675599501
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,430,0.4825358506647669
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,440,0.4821713864817116
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,450,0.4818796546809015
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,460,0.4817901730906753
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,470,0.480945629075833
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,480,0.4818852018458991
