config,stage,seed,k,lofo_prauc
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,550,0.7484030769130313
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,600,0.7474104596441407
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,650,0.7463109656074212
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,700,0.7456864856404819
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,750,0.7452584936867745
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,800,0.7447632763942282
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,850,0.7446728918991807
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,900,0.7438239178296339
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,950,0.7438600571315589
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,1000,0.7429941793881727
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,1050,0.7429265004005692
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,1100,0.7425475884880602
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,1150,0.7413976423012681
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,1200,0.7404020969614363
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,1250,0.7403373950519285
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,1300,0.7395177399648373
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,1350,0.7393615105227285
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,1400,0.7391975269957846
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,1450,0.7389902817640464
"depth=4, lr=0.05, mcw=0.3(330)",STAGE 3/6 mcw,42,1500,0.7383445041298063
DEFAULT (inherited),STAGE 4/6 subsample,42,50,0.728669512266236
DEFAULT (inherited),STAGE 4/6 subsample,42,100,0.7439295301975954
DEFAULT (inherited),STAGE 4/6 subsample,42,150,0.7505983859825318
DEFAULT (inherited),STAGE 4/6 subsample,42,200,0.7541160560666156
DEFAULT (inherited),STAGE 4/6 subsample,42,250,0.7552075673202726
DEFAULT (inherited),STAGE 4/6 subsample,42,300,0.7556017102916207
DEFAULT (inherited),STAGE 4/6 subsample,42,310,0.755556829947746
DEFAULT (inherited),STAGE 4/6 subsample,42,320,0.7560074588987473
DEFAULT (inherited),STAGE 4/6 subsample,42,330,0.755889313212577
DEFAULT (inherited),STAGE 4/6 subsample,42,340,0.7557218550346827
DEFAULT (inherited),STAGE 4/6 subsample,42,350,0.7566477083535773
DEFAULT (inherited),STAGE 4/6 subsample,42,360,0.7559456457409497
DEFAULT (inherited),STAGE 4/6 subsample,42,370,0.7556397549519578
DEFAULT (inherited),STAGE 4/6 subsample,42,380,0.7558417065995098
DEFAULT (inherited),STAGE 4/6 subsample,42,390,0.7558410948330574
DEFAULT (inherited),STAGE 4/6 subsample,42,400,0.7556919144694618
DEFAULT (inherited),STAGE 4/6 subsample,42,410,0.7552821324120975
DEFAULT (inherited),STAGE 4/6 subsample,42,420,0.7551345024640999
DEFAULT (inherited),STAGE 4/6 subsample,42,430,0.7556454430981762
DEFAULT (inherited),STAGE 4/6 subsample,42,440,0.755410606877224
DEFAULT (inherited),STAGE 4/6 subsample,42,450,0.7545885065762874
DEFAULT (inherited),STAGE 4/6 subsample,42,500,0.7535300834836886
DEFAULT (inherited),STAGE 4/6 subsample,42,550,0.7526193810430448
DEFAULT (inherited),STAGE 4/6 subsample,42,600,0.7528003155359684
DEFAULT (inherited),STAGE 4/6 subsample,42,650,0.7521915287219519
DEFAULT (inherited),STAGE 4/6 subsample,42,700,0.7509918232785638
DEFAULT (inherited),STAGE 4/6 subsample,42,750,0.7504698823675808
DEFAULT (inherited),STAGE 4/6 subsample,42,800,0.7501423031428626
DEFAULT (inherited),STAGE 4/6 subsample,42,850,0.7499554885873206
DEFAULT (inherited),STAGE 4/6 subsample,42,900,0.7493522247292024
DEFAULT (inherited),STAGE 4/6 subsample,42,950,0.7490134772376917
DEFAULT (inherited),STAGE 4/6 subsample,42,1000,0.7488611788504215
DEFAULT (inherited),STAGE 4/6 subsample,42,1050,0.7484195253082235
DEFAULT (inherited),STAGE 4/6 subsample,42,1100,0.7479825288214085
DEFAULT (inherited),STAGE 4/6 subsample,42,1150,0.7478871940161186
DEFAULT (inherited),STAGE 4/6 subsample,42,1200,0.7473456098492047
DEFAULT (inherited),STAGE 4/6 subsample,42,1250,0.7466331967517617
DEFAULT (inherited),STAGE 4/6 subsample,42,1300,0.7456189489655626
DEFAULT (inherited),STAGE 4/6 subsample,42,1350,0.7445914993871369
DEFAULT (inherited),STAGE 4/6 subsample,42,1400,0.7452964127399246
DEFAULT (inherited),STAGE 4/6 subsample,42,1450,0.7447855133505398
DEFAULT (inherited),STAGE 4/6 subsample,42,1500,0.7449341261388344
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,50,0.7231059689161082
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,100,0.7379033071924876
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,150,0.7435096964168936
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,200,0.7472460267528898
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,210,0.7476216193272422
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,220,0.7473731294212658
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,230,0.7484073602749931
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,240,0.7481745164910447
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,250,0.748901760797357
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,260,0.7482654732112394
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,270,0.7481907876454085
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,280,0.748132410613814
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,290,0.7484919834075313
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,300,0.7476997070273724
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,310,0.748455179744784
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,320,0.747746206150516
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,330,0.748493374654864
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,340,0.7482794892314368
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,350,0.7485444412577241
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,360,0.7481588477446507
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,370,0.7474226715143718
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,380,0.7477965822192995
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,390,0.7478293275343475
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,400,0.7474807098907744
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,450,0.7472651138954346
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,500,0.7483581030417806
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,550,0.7469154098088974
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,600,0.7466201483507056
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,650,0.7458155279505385
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,700,0.7459357668217439
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,750,0.7454254693018151
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,800,0.7446683261345587
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,850,0.7437105560749756
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,900,0.7427761552899481
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,950,0.742980249142199
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,1000,0.7429551875276841
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,1050,0.7430306201250058
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,1100,0.741854000793275
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,1150,0.7416233284869072
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,1200,0.7406641407489876
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,1250,0.7405126406209203
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,1300,0.7398538414732504
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,1350,0.7395622660302132
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,1400,0.7393386904941387
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,1450,0.7392192583199789
"depth=4, lr=0.05, mcw=0.02(16), subsample=0.5",STAGE 4/6 subsample,42,1500,0.7382398377477192
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,50,0.728669512266236
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,100,0.7439295301975954
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,150,0.7505983859825318
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,200,0.7541160560666156
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,250,0.7552075673202726
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,300,0.7556017102916207
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,310,0.755556829947746
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,320,0.7560074588987473
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,330,0.755889313212577
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,340,0.7557218550346827
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,350,0.7566477083535773
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,360,0.7559456457409497
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,370,0.7556397549519578
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,380,0.7558417065995098
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,390,0.7558410948330574
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,400,0.7556919144694618
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,410,0.7552821324120975
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,420,0.7551345024640999
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,430,0.7556454430981762
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,440,0.755410606877224
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,450,0.7545885065762874
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,500,0.7535300834836886
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,550,0.7526193810430448
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,600,0.7528003155359684
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,650,0.7521915287219519
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,700,0.7509918232785638
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,750,0.7504698823675808
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,800,0.7501423031428626
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,850,0.7499554885873206
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,900,0.7493522247292024
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,950,0.7490134772376917
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,1000,0.7488611788504215
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,1050,0.7484195253082235
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,1100,0.7479825288214085
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,1150,0.7478871940161186
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,1200,0.7473456098492047
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,1250,0.7466331967517617
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,1300,0.7456189489655626
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,1350,0.7445914993871369
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,1400,0.7452964127399246
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,1450,0.7447855133505398
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7",STAGE 4/6 subsample,42,1500,0.7449341261388344
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,50,0.7211699268507122
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,100,0.7313368832047535
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,150,0.7411044883183505
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,200,0.7445223954469936
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,250,0.7466368845107713
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,260,0.7473391505020396
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,270,0.747100000132839
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,280,0.7472654840120917
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,290,0.747332161959283
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,300,0.7473635248714423
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,310,0.7475188534582545
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,320,0.7476809187555734
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,330,0.7479506816899799
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,340,0.7472996744741763
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,350,0.7470682993699806
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,360,0.7472905541506423
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,370,0.7472033410275115
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,380,0.7472962691504234
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,390,0.7473266685706373
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,400,0.7472386436616311
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,410,0.7464531551549584
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,420,0.7464162983968077
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,430,0.7465048633467736
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,440,0.7459728029444783
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,450,0.7466030053689746
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,500,0.746356520602644
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,550,0.7464920303516542
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,600,0.7462726462129894
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,650,0.7462278269396692
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,700,0.7454088423826746
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,750,0.7450456370007923
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,800,0.7441832154653503
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,850,0.7440072184219533
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,900,0.7428549283765092
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,950,0.742836713040628
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,1000,0.7423184244358734
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,1050,0.7417703091201856
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,1100,0.7412909151201432
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,1150,0.740262826600206
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,1200,0.74003453559545
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,1250,0.7401057133720469
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,1300,0.739977010837595
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,1350,0.7395265851072799
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,1400,0.7390667413478992
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,1450,0.7389626929996841
"depth=4, lr=0.05, mcw=0.02(28), subsample=0.9",STAGE 4/6 subsample,42,1500,0.7389761507846162
DEFAULT (inherited),STAGE 5/6 colsample,42,50,0.728669512266236
DEFAULT (inherited),STAGE 5/6 colsample,42,100,0.7439295301975954
DEFAULT (inherited),STAGE 5/6 colsample,42,150,0.7505983859825318
DEFAULT (inherited),STAGE 5/6 colsample,42,200,0.7541160560666156
DEFAULT (inherited),STAGE 5/6 colsample,42,250,0.7552075673202726
DEFAULT (inherited),STAGE 5/6 colsample,42,300,0.7556017102916207
DEFAULT (inherited),STAGE 5/6 colsample,42,310,0.755556829947746
DEFAULT (inherited),STAGE 5/6 colsample,42,320,0.7560074588987473
DEFAULT (inherited),STAGE 5/6 colsample,42,330,0.755889313212577
DEFAULT (inherited),STAGE 5/6 colsample,42,340,0.7557218550346827
DEFAULT (inherited),STAGE 5/6 colsample,42,350,0.7566477083535773
DEFAULT (inherited),STAGE 5/6 colsample,42,360,0.7559456457409497
DEFAULT (inherited),STAGE 5/6 colsample,42,370,0.7556397549519578
DEFAULT (inherited),STAGE 5/6 colsample,42,380,0.7558417065995098
DEFAULT (inherited),STAGE 5/6 colsample,42,390,0.7558410948330574
DEFAULT (inherited),STAGE 5/6 colsample,42,400,0.7556919144694618
DEFAULT (inherited),STAGE 5/6 colsample,42,410,0.7552821324120975
DEFAULT (inherited),STAGE 5/6 colsample,42,420,0.7551345024640999
DEFAULT (inherited),STAGE 5/6 colsample,42,430,0.7556454430981762
DEFAULT (inherited),STAGE 5/6 colsample,42,440,0.755410606877224
DEFAULT (inherited),STAGE 5/6 colsample,42,450,0.7545885065762874
DEFAULT (inherited),STAGE 5/6 colsample,42,500,0.7535300834836886
DEFAULT (inherited),STAGE 5/6 colsample,42,550,0.7526193810430448
DEFAULT (inherited),STAGE 5/6 colsample,42,600,0.7528003155359684
DEFAULT (inherited),STAGE 5/6 colsample,42,650,0.7521915287219519
DEFAULT (inherited),STAGE 5/6 colsample,42,700,0.7509918232785638
DEFAULT (inherited),STAGE 5/6 colsample,42,750,0.7504698823675808
DEFAULT (inherited),STAGE 5/6 colsample,42,800,0.7501423031428626
DEFAULT (inherited),STAGE 5/6 colsample,42,850,0.7499554885873206
DEFAULT (inherited),STAGE 5/6 colsample,42,900,0.7493522247292024
DEFAULT (inherited),STAGE 5/6 colsample,42,950,0.7490134772376917
DEFAULT (inherited),STAGE 5/6 colsample,42,1000,0.7488611788504215
DEFAULT (inherited),STAGE 5/6 colsample,42,1050,0.7484195253082235
DEFAULT (inherited),STAGE 5/6 colsample,42,1100,0.7479825288214085
DEFAULT (inherited),STAGE 5/6 colsample,42,1150,0.7478871940161186
DEFAULT (inherited),STAGE 5/6 colsample,42,1200,0.7473456098492047
DEFAULT (inherited),STAGE 5/6 colsample,42,1250,0.7466331967517617
DEFAULT (inherited),STAGE 5/6 colsample,42,1300,0.7456189489655626
DEFAULT (inherited),STAGE 5/6 colsample,42,1350,0.7445914993871369
DEFAULT (inherited),STAGE 5/6 colsample,42,1400,0.7452964127399246
DEFAULT (inherited),STAGE 5/6 colsample,42,1450,0.7447855133505398
DEFAULT (inherited),STAGE 5/6 colsample,42,1500,0.7449341261388344
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,50,0.7279692526408527
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,100,0.7433322523657678
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,150,0.7505106303068394
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,200,0.7525472421854219
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,210,0.7525677539315657
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,220,0.7531317898897779
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,230,0.7539478053526932
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,240,0.7546534777052863
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,250,0.7542862974205875
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,260,0.7540208149010869
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,270,0.7540690489683162
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,280,0.7532345971497426
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,290,0.7532694532227072
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,300,0.7532496037769458
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,310,0.7535618035177593
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,320,0.7529530688465421
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,330,0.7529942351681053
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,340,0.7522876196279107
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,350,0.7518333776590601
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,400,0.7522647373476958
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,450,0.7508683215589399
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,500,0.7497355456816562
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,550,0.7505090305095921
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,600,0.7494750805049564
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,650,0.7498263569046275
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,700,0.7496589544537502
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,750,0.7485752344275978
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,800,0.7478901321328512
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,850,0.747769910237031
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,900,0.7467483097542362
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,950,0.7460950119027242
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,1000,0.7456031354808478
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,1050,0.7448571871518102
