monitoring_location_id,lat,lon,dist_km,nearest_uid,nearest_src,overlap_yr,families
USGS-05558300,41.1072777777778,-89.3562222222222,45.501476379096296,USGS-05559900,USGS,3.1058920830481402,chlorophyll+discharge+diss_oxy+ph+phycocyanin+spec_cond+stage+turbidity+velocity+water_temp
USGS-06903880,40.8235,-92.8944166666667,45.56126050872494,WQS0115,IWQIS,3.9399574112099778,stage
USGS-06610760,41.27769444444444,-96.03491388888888,45.6207826161174,WQS0040,IWQIS,10.096661343067915,stage
USGS-06478526,42.722055555555556,-96.9490138888889,45.83788987174804,USGS-06478513,USGS,7.235312571298198,stage
USGS-05489000,41.2191111111111,-92.9088333333333,45.84862292611823,WQS0046,IWQIS,9.97637843181991,discharge+stage
USGS-06478390,43.371314,-97.603675,45.86791471416294,USGS-06478513,USGS,6.273756559434209,discharge+stage
USGS-06610732,41.30654444444444,-96.10386388888888,45.89221607008276,WQS0040,IWQIS,10.096661343067915,discharge+stage
USGS-06897858,41.0269372880335,-94.0010594309203,45.92233063394897,WQS0036,IWQIS,3.243754277891855,discharge+stage
USGS-06904650,40.2838888888889,-92.7919444444444,45.98148642461917,USGS-06899900,USGS,5.947809719370294,discharge+stage
MO005-400458093582001,40.082972222222224,-93.97247222222222,46.06948895843399,USGS-06900050,USGS,5.948323066392882,groundwater
USGS-06483000,43.653921,-96.20138,46.27430802448195,USGS-06481000,USGS,6.279289299566506,discharge+stage
USGS-411450095582201,41.2471638888889,-95.9726972222222,46.65459950420534,WQS0040,IWQIS,1.4037569396912628,discharge+stage
USGS-05497150,40.0189027777778,-91.6223416666667,46.69130828362102,USGS-05474500,USGS,3.2784622404745605,discharge+stage
USGS-06600900,42.148192,-96.483581,46.790282599264856,WQS0041,IWQIS,1.165592440489771,discharge+stage
USGS-06904010,40.6925277777778,-92.7725833333333,46.931164955470955,WQS0115,IWQIS,3.9399574112099778,discharge+stage
MO005-400105093591601,40.01822222222222,-93.98775,46.97310312007089,USGS-06900050,USGS,5.948323066392882,groundwater
USGS-06904950,40.1066952379287,-92.7565860017934,47.12118233041146,USGS-06901500,USGS,3.384553958475961,discharge+stage
USGS-06610490,41.210997222222225,-95.92537222222222,47.35159145255273,USGS-06808500,USGS,6.215605749486622,stage
USGS-06903990,40.7509166666667,-92.8582222222222,47.50259036487753,WQS0115,IWQIS,3.9399574112099778,discharge+stage
USGS-05565700,40.6053333333333,-89.003,47.980903367455305,USGS-05559900,USGS,3.1058920830481402,discharge+stage
USGS-06478600,43.445278,-97.109444,48.29545216145541,USGS-06481000,USGS,6.279289299566506,discharge+stage
USGS-06610765,41.24496944444444,-96.0201388888889,48.36410334269859,WQS0040,IWQIS,10.096661343067915,discharge+stage
USGS-06478690,43.415639,-97.204861,48.54888941905975,USGS-06478513,USGS,7.235312571298198,discharge+stage
USGS-06818750,40.7691566192194,-94.4052367819025,48.712420460832895,USGS-06819550,USGS,3.2723591147616107,discharge+stage
USGS-05568770,41.1355926744638,-89.7606569116523,48.97581325142985,USGS-05559900,USGS,3.1058920830481402,water_temp
USGS-05498150,40.0289330192837,-91.7057179127484,49.362475320393344,USGS-05474500,USGS,3.2784622404745605,discharge+stage
USGS-06800000,41.561244,-96.541017,49.39097143626769,WQS0065,IWQIS,8.982261008441707,discharge+stage
USGS-435239095074801,43.8773055555556,-95.1300972222222,49.61371712091906,USGS-06603750,USGS,1.0382158339036873,groundwater+water_temp
USGS-05568917,40.887259867428,-90.0990067234773,49.63991676107094,USGS-05559900,USGS,3.1058920830481402,water_temp
USGS-06610793,41.15598611111111,-96.04283333333333,49.86730500244888,USGS-06808500,USGS,10.392767510837327,discharge+stage
MO005-401920092130301,40.322250000000004,-92.21738888888889,49.95631339758945,WQS0033,IWQIS,10.19576583770629,groundwater+precip_site
USGS-05497485,40.4003104273549,-92.4254659038435,49.99690954464268,WQS0049,IWQIS,1.2068408243972926,discharge+stage
