uid,editor_uid,site_uid,method_uid,param_uid,enabled,begin_datetime,end_datetime
92843,iihr,WQS0037,dts12,turbi_mean,t,,
92844,iihr,WQS0037,dts12,turbi_med,t,,
92845,iihr,WQS0037,dts12,turbi_bes,t,,
92846,iihr,WQS0037,dts12,turbi_min,t,,
92847,iihr,WQS0037,dts12,turbi_max,t,,
92848,iihr,WQS0037,dts12,temp_water,t,,
92849,iihr,WQS0037,ds5x,temp_water,t,,
92870,iihr,WQS0070,ds5x,chloro_con,f,,
92869,iihr,WQS0070,ds5x,chloro_v,f,,
92886,dtrs,CTZ00109,nitrateapp,nitrate_con_int,t,2018-04-27 08:53:27-05,
92786,dtrs,CTZ00058,nitrateapp,nitrate_con_int,t,2018-03-26 19:20:53-05,
92770,dtrs,CTZ00060,nitrateapp,nitrate_con_int,t,2018-03-04 13:00:07-06,
92790,dtrs,CTZ00010,nitrateapp,nitrate_con_int,t,2018-01-26 07:50:28-06,
92784,dtrs,CTZ00012,nitrateapp,nitrate_con_int,t,2018-01-26 08:33:38-06,
92806,dtrs,CTZ00015,nitrateapp,nitrate_con_int,t,2018-01-27 10:00:02-06,
92805,dtrs,CTZ00016,nitrateapp,nitrate_con_int,t,2018-01-27 10:20:15-06,
92792,dtrs,CTZ00018,nitrateapp,nitrate_con_int,t,2018-01-28 17:24:07-06,
92768,dtrs,CTZ00022,nitrateapp,nitrate_con_int,t,2018-02-19 11:44:09-06,
92808,dtrs,CTZ00024,nitrateapp,nitrate_con_int,t,2018-02-19 12:11:39-06,
92787,dtrs,CTZ00025,nitrateapp,nitrate_con_int,t,2018-02-19 12:41:43-06,
92748,dtrs,CTZ00027,nitrateapp,nitrate_con_int,t,2018-02-19 12:59:44-06,
92765,dtrs,CTZ00028,nitrateapp,nitrate_con_int,t,2018-02-19 13:07:59-06,
92797,dtrs,CTZ00007,nitrateapp,nitrate_con_int,t,2018-01-25 08:24:33-06,
92794,dtrs,CTZ00006,nitrateapp,nitrate_con_int,t,2018-01-23 14:45:25-06,
92751,dtrs,CTZ00029,nitrateapp,nitrate_con_int,t,2018-02-19 13:12:22-06,
92778,dtrs,CTZ00030,nitrateapp,nitrate_con_int,t,2018-02-19 13:18:08-06,
92802,dtrs,CTZ00013,nitrateapp,nitrate_con_int,t,2018-01-27 09:08:39-06,
92799,dtrs,CTZ00041,nitrateapp,nitrate_con_int,t,2018-03-03 11:34:16-06,
92766,dtrs,CTZ00042,nitrateapp,nitrate_con_int,t,2018-03-03 11:42:49-06,
92803,dtrs,CTZ00043,nitrateapp,nitrate_con_int,t,2018-03-03 11:51:10-06,
92745,dtrs,CTZ00034,nitrateapp,nitrate_con_int,t,2018-02-26 16:36:38-06,
92738,dtrs,CTZ00032,nitrateapp,nitrate_con_int,t,2018-02-19 13:30:15-06,
92746,dtrs,CTZ00031,nitrateapp,nitrate_con_int,t,2018-02-19 13:24:26-06,
92796,dtrs,CTZ00035,nitrateapp,nitrate_con_int,t,2018-03-02 16:33:47-06,
92827,dtrs,CTZ00071,nitrateapp,nitrate_con_int,t,2018-04-12 16:56:07-05,
92801,dtrs,CTZ00048,nitrateapp,nitrate_con_int,t,2018-03-21 16:52:35-05,
92798,dtrs,CTZ00049,nitrateapp,nitrate_con_int,t,2018-03-21 17:20:57-05,
92757,dtrs,CTZ00050,nitrateapp,nitrate_con_int,t,2018-03-21 17:42:11-05,
92807,dtrs,CTZ00051,nitrateapp,nitrate_con_int,t,2018-03-21 18:09:32-05,
92775,dtrs,CTZ00053,nitrateapp,nitrate_con_int,t,2018-03-22 10:15:43-05,
92769,dtrs,CTZ00054,nitrateapp,nitrate_con_int,t,2018-03-22 12:11:02-05,
92739,dtrs,CTZ00055,nitrateapp,nitrate_con_int,t,2018-03-22 12:43:47-05,
92822,dtrs,CTZ00072,nitrateapp,nitrate_con_int,t,2018-04-12 17:09:34-05,
92850,dtrs,CTZ00076,nitrateapp,nitrate_con_int,t,2018-04-13 12:40:03-05,
92824,dtrs,CTZ00073,nitrateapp,nitrate_con_int,t,2018-04-12 17:45:31-05,
92821,dtrs,CTZ00074,nitrateapp,nitrate_con_int,t,2018-04-12 18:32:52-05,
92823,dtrs,CTZ00075,nitrateapp,nitrate_con_int,t,2018-04-12 18:44:03-05,
92864,dtrs,CTZ00077,nitrateapp,nitrate_con_int,t,2018-04-17 11:41:47-05,
92855,dtrs,CTZ00078,nitrateapp,nitrate_con_int,t,2018-04-17 11:54:00-05,
92856,dtrs,CTZ00079,nitrateapp,nitrate_con_int,t,2018-04-17 12:14:50-05,
92851,dtrs,CTZ00080,nitrateapp,nitrate_con_int,t,2018-04-17 13:00:37-05,
92747,dtrs,CTZ00020,nitrateapp,nitrate_con_int,t,2018-02-14 16:20:18-06,
92773,dtrs,CTZ00004,nitrateapp,nitrate_con_int,t,2018-01-12 18:25:38-06,
92749,dtrs,CTZ00009,nitrateapp,nitrate_con_int,t,2018-01-26 07:44:13-06,
92809,dtrs,CTZ00005,nitrateapp,nitrate_con_int,t,2018-01-23 14:21:59-06,
92762,dtrs,CTZ00061,nitrateapp,nitrate_con_int,t,2018-04-05 13:25:43-05,
92795,dtrs,CTZ00062,nitrateapp,nitrate_con_int,t,2018-04-05 13:46:42-05,
92793,dtrs,CTZ00064,nitrateapp,nitrate_con_int,t,2018-04-05 16:41:41-05,
92756,dtrs,CTZ00066,nitrateapp,nitrate_con_int,t,2018-04-05 17:24:11-05,
92779,dtrs,CTZ00067,nitrateapp,nitrate_con_int,t,2018-04-06 10:14:53-05,
92776,dtrs,CTZ00068,nitrateapp,nitrate_con_int,t,2018-04-06 10:29:33-05,
92781,dtrs,CTZ00065,nitrateapp,nitrate_con_int,t,2018-04-05 17:04:35-05,
92788,dtrs,CTZ00063,nitrateapp,nitrate_con_int,t,2018-04-05 14:01:19-05,
92826,dtrs,CTZ00070,nitrateapp,nitrate_con_int,t,2018-04-12 12:57:09-05,
92858,dtrs,CTZ00081,nitrateapp,nitrate_con_int,t,2018-04-17 12:42:08-05,
92863,dtrs,CTZ00082,nitrateapp,nitrate_con_int,t,2018-04-17 12:27:04-05,
92861,dtrs,CTZ00083,nitrateapp,nitrate_con_int,t,2018-04-17 13:13:07-05,
92852,dtrs,CTZ00084,nitrateapp,nitrate_con_int,t,2018-04-17 13:23:25-05,
92854,dtrs,CTZ00085,nitrateapp,nitrate_con_int,t,2018-04-17 13:33:36-05,
92857,dtrs,CTZ00086,nitrateapp,nitrate_con_int,t,2018-04-17 13:44:23-05,
92860,dtrs,CTZ00087,nitrateapp,nitrate_con_int,t,2018-04-17 14:32:33-05,
92853,dtrs,CTZ00088,nitrateapp,nitrate_con_int,t,2018-04-17 14:23:51-05,
92862,dtrs,CTZ00089,nitrateapp,nitrate_con_int,t,2018-04-17 14:18:36-05,
92859,dtrs,CTZ00090,nitrateapp,nitrate_con_int,t,2018-04-17 14:09:41-05,
92865,dtrs,CTZ00091,nitrateapp,nitrate_con_int,t,2018-04-18 08:07:34-05,
92825,dtrs,CTZ00069,nitrateapp,nitrate_con_int,t,2018-04-12 12:40:06-05,
92867,dtrs,CTZ00092,nitrateapp,nitrate_con_int,t,2018-04-20 17:30:43-05,
92866,dtrs,CTZ00093,nitrateapp,nitrate_con_int,t,2018-04-20 18:15:45-05,
92876,dtrs,CTZ00094,nitrateapp,nitrate_con_int,t,2018-04-22 11:02:55-05,
92882,dtrs,CTZ00095,nitrateapp,nitrate_con_int,t,2018-04-22 11:12:52-05,
92875,dtrs,CTZ00096,nitrateapp,nitrate_con_int,t,2018-04-22 11:22:19-05,
92872,dtrs,CTZ00097,nitrateapp,nitrate_con_int,t,2018-04-22 11:31:50-05,
92874,dtrs,CTZ00098,nitrateapp,nitrate_con_int,t,2018-04-22 11:36:28-05,
92880,dtrs,CTZ00099,nitrateapp,nitrate_con_int,t,2018-04-22 11:44:14-05,
92879,dtrs,CTZ00100,nitrateapp,nitrate_con_int,t,2018-04-22 11:48:17-05,
92873,dtrs,CTZ00101,nitrateapp,nitrate_con_int,t,2018-04-22 11:51:50-05,
92878,dtrs,CTZ00102,nitrateapp,nitrate_con_int,t,2018-04-22 12:06:22-05,
92871,dtrs,CTZ00103,nitrateapp,nitrate_con_int,t,2018-04-22 12:08:23-05,
92877,dtrs,CTZ00104,nitrateapp,nitrate_con_int,t,2018-04-22 12:22:45-05,
92881,dtrs,CTZ00105,nitrateapp,nitrate_con_int,t,2018-04-22 16:06:37-05,
92883,dtrs,CTZ00106,nitrateapp,nitrate_con_int,t,2018-04-23 12:30:01-05,
92868,iihr,WQS0070,ds5x,ph,t,,
92884,dtrs,CTZ00107,nitrateapp,nitrate_con_int,t,2018-04-23 11:26:42-05,
92785,dtrs,CTZ00036,nitrateapp,nitrate_con_int,t,2018-03-02 16:46:10-06,
92764,dtrs,CTZ00019,nitrateapp,nitrate_con_int,t,2018-01-28 17:32:07-06,
92885,dtrs,CTZ00108,nitrateapp,nitrate_con_int,t,2017-12-13 11:00:05-06,
92737,dtrs,CTZ00002,nitrateapp,nitrate_con_int,t,2018-01-11 09:58:31-06,
92767,dtrs,CTZ00003,nitrateapp,nitrate_con_int,t,2018-01-11 17:07:30-06,
92782,dtrs,CTZ00026,nitrateapp,nitrate_con_int,t,2018-02-19 12:51:18-06,
92789,dtrs,CTZ00023,nitrateapp,nitrate_con_int,t,2018-02-19 11:54:24-06,
92763,dtrs,CTZ00008,nitrateapp,nitrate_con_int,t,2018-01-26 07:38:02-06,
92800,dtrs,CTZ00044,nitrateapp,nitrate_con_int,t,2018-03-14 10:46:27-05,
92780,dtrs,CTZ00045,nitrateapp,nitrate_con_int,t,2018-03-14 11:14:22-05,
92761,dtrs,CTZ00046,nitrateapp,nitrate_con_int,t,2018-03-14 12:15:11-05,
92783,dtrs,CTZ00047,nitrateapp,nitrate_con_int,t,2018-03-14 12:57:25-05,
92791,dtrs,CTZ00056,nitrateapp,nitrate_con_int,t,2018-03-23 10:44:59-05,
92759,dtrs,CTZ00057,nitrateapp,nitrate_con_int,t,2018-03-23 10:55:29-05,
92760,dtrs,CTZ00038,nitrateapp,nitrate_con_int,t,2018-03-03 11:01:44-06,
92774,dtrs,CTZ00037,nitrateapp,nitrate_con_int,t,2018-03-02 17:06:51-06,
92771,dtrs,CTZ00040,nitrateapp,nitrate_con_int,t,2018-03-03 11:19:54-06,
92752,dtrs,CTZ00033,nitrateapp,nitrate_con_int,t,2018-02-19 13:36:42-06,
92777,dtrs,CTZ00039,nitrateapp,nitrate_con_int,t,2018-03-03 11:06:41-06,
92887,dtrs,CTZ00112,nitrateapp,nitrate_con_int,t,2018-04-29 12:28:44-05,
92888,dtrs,CTZ00111,nitrateapp,nitrate_con_int,t,2018-04-29 12:19:25-05,
92889,dtrs,CTZ00113,nitrateapp,nitrate_con_int,t,2018-04-29 12:39:37-05,
92890,dtrs,CTZ00116,nitrateapp,nitrate_con_int,t,2018-04-29 13:51:45-05,
92891,dtrs,CTZ00115,nitrateapp,nitrate_con_int,t,2018-04-29 13:26:54-05,
92892,dtrs,CTZ00110,nitrateapp,nitrate_con_int,t,2018-04-29 11:50:22-05,
92893,dtrs,CTZ00114,nitrateapp,nitrate_con_int,t,2018-04-29 13:03:45-05,
92894,dtrs,CTZ00118,nitrateapp,nitrate_con_int,t,2018-04-30 18:01:10-05,
92895,dtrs,CTZ00119,nitrateapp,nitrate_con_int,t,2018-04-30 20:20:34-05,
92896,dtrs,CTZ00117,nitrateapp,nitrate_con_int,t,2018-04-30 17:55:49-05,
92897,dtrs,CTZ00123,nitrateapp,nitrate_con_int,t,2018-05-01 10:20:47-05,
92898,dtrs,CTZ00127,nitrateapp,nitrate_con_int,t,2018-05-01 11:23:58-05,
92899,dtrs,CTZ00126,nitrateapp,nitrate_con_int,t,2018-05-01 11:11:00-05,
92900,dtrs,CTZ00120,nitrateapp,nitrate_con_int,t,2018-05-01 09:43:24-05,
92901,dtrs,CTZ00130,nitrateapp,nitrate_con_int,t,2018-05-01 12:41:50-05,
92902,dtrs,CTZ00124,nitrateapp,nitrate_con_int,t,2018-05-01 10:53:48-05,
92903,dtrs,CTZ00125,nitrateapp,nitrate_con_int,t,2018-05-01 10:41:27-05,
92904,dtrs,CTZ00128,nitrateapp,nitrate_con_int,t,2018-05-01 12:07:32-05,
92905,dtrs,CTZ00121,nitrateapp,nitrate_con_int,t,2018-05-01 09:50:42-05,
92906,dtrs,CTZ00122,nitrateapp,nitrate_con_int,t,2018-05-01 10:04:04-05,
92907,dtrs,CTZ00131,nitrateapp,nitrate_con_int,t,2018-05-01 13:21:39-05,
92908,dtrs,CTZ00129,nitrateapp,nitrate_con_int,t,2018-05-01 12:27:14-05,
92911,dtrs,CTZ00132,nitrateapp,nitrate_con_int,t,2018-05-04 19:10:17-05,
92912,dtrs,CTZ00133,nitrateapp,nitrate_con_int,t,2018-05-06 19:37:18-05,
92913,dtrs,CTZ00141,nitrateapp,nitrate_con_int,t,2018-05-07 11:07:14-05,
92914,dtrs,CTZ00139,nitrateapp,nitrate_con_int,t,2018-05-07 10:46:07-05,
92915,dtrs,CTZ00143,nitrateapp,nitrate_con_int,t,2018-05-07 11:32:53-05,
92916,dtrs,CTZ00140,nitrateapp,nitrate_con_int,t,2018-05-07 11:02:15-05,
92917,dtrs,CTZ00136,nitrateapp,nitrate_con_int,t,2018-05-07 09:23:55-05,
92918,dtrs,CTZ00137,nitrateapp,nitrate_con_int,t,2018-05-07 09:35:30-05,
92919,dtrs,CTZ00134,nitrateapp,nitrate_con_int,t,2018-05-07 08:51:28-05,
92920,dtrs,CTZ00138,nitrateapp,nitrate_con_int,t,2018-05-07 10:19:18-05,
92921,dtrs,CTZ00135,nitrateapp,nitrate_con_int,t,2018-05-07 09:07:35-05,
92922,dtrs,CTZ00142,nitrateapp,nitrate_con_int,t,2018-05-07 11:23:54-05,
92923,dtrs,CTZ00144,nitrateapp,nitrate_con_int,t,2018-05-07 16:12:45-05,
92924,dtrs,CTZ00146,nitrateapp,nitrate_con_int,t,2018-05-08 19:42:02-05,
92925,dtrs,CTZ00145,nitrateapp,nitrate_con_int,t,2018-05-08 18:53:31-05,
92926,dtrs,CTZ00148,nitrateapp,nitrate_con_int,t,2018-05-13 20:19:44-05,
92927,dtrs,CTZ00147,nitrateapp,nitrate_con_int,t,2018-05-13 15:50:49-05,
92928,dtrs,CTZ00150,nitrateapp,nitrate_con_int,t,2018-05-14 16:45:32-05,
92929,dtrs,CTZ00149,nitrateapp,nitrate_con_int,t,2018-05-14 16:31:49-05,
92930,dtrs,CTZ00151,nitrateapp,nitrate_con_int,t,2018-05-15 20:10:20-05,
92931,usgs,05412500,usgs.72213,turbi_mean,t,,
92932,dtrs,CTZ00153,nitrateapp,nitrate_con_int,t,2018-05-19 17:42:59-05,
92933,dtrs,CTZ00152,nitrateapp,nitrate_con_int,t,2018-05-19 16:55:59-05,
92934,dtrs,CTZ00154,nitrateapp,nitrate_con_int,t,2018-05-20 08:53:54-05,
92935,dtrs,CTZ00156,nitrateapp,nitrate_con_int,t,2018-05-20 10:36:39-05,
92936,dtrs,CTZ00157,nitrateapp,nitrate_con_int,t,2018-05-20 11:03:18-05,
92937,dtrs,CTZ00159,nitrateapp,nitrate_con_int,t,2018-05-20 15:51:37-05,
92938,dtrs,CTZ00160,nitrateapp,nitrate_con_int,t,2018-05-20 16:36:44-05,
92939,dtrs,CTZ00158,nitrateapp,nitrate_con_int,t,2018-05-20 15:14:16-05,
92940,dtrs,CTZ00155,nitrateapp,nitrate_con_int,t,2018-05-20 09:39:18-05,
92941,dtrs,CTZ00161,nitrateapp,nitrate_con_int,t,2018-05-23 11:11:54-05,
92942,dtrs,CTZ00164,nitrateapp,nitrate_con_int,t,2018-05-30 13:49:16-05,
92943,dtrs,CTZ00162,nitrateapp,nitrate_con_int,t,2018-05-30 13:19:37-05,
92944,dtrs,CTZ00163,nitrateapp,nitrate_con_int,t,2018-05-30 13:40:15-05,
92945,iihr,WQS0042,dts12,turbi_mean,t,,
92946,iihr,WQS0042,dts12,turbi_var,t,,
92947,iihr,WQS0042,dts12,turbi_med,t,,
92948,iihr,WQS0042,dts12,turbi_bes,t,,
92949,iihr,WQS0042,dts12,turbi_min,t,,
92950,iihr,WQS0042,dts12,turbi_max,t,,
92951,iihr,WQS0042,dts12,temp_water,t,,
92952,iihr,WQS0042,ds5x,temp_water,t,,
92953,dtrs,CTZ00165,nitrateapp,nitrate_con_int,t,2018-06-03 16:02:17-05,
92954,dtrs,CTZ00168,nitrateapp,nitrate_con_int,t,2018-06-06 11:14:10-05,
92955,dtrs,CTZ00166,nitrateapp,nitrate_con_int,t,2018-06-06 10:56:06-05,
92956,dtrs,CTZ00167,nitrateapp,nitrate_con_int,t,2018-06-06 11:02:21-05,
92957,dtrs,CTZ00169,nitrateapp,nitrate_con_int,t,2018-06-08 17:17:00-05,
92958,dtrs,CTZ00170,nitrateapp,nitrate_con_int,t,2018-06-10 16:51:28-05,
92959,dtrs,CTZ00171,nitrateapp,nitrate_con_int,t,2018-06-11 20:43:10-05,
92960,dtrs,CTZ00172,nitrateapp,nitrate_con_int,t,2018-06-15 10:08:35-05,
92961,dtrs,CTZ00173,nitrateapp,nitrate_con_int,t,2018-06-15 11:00:34-05,
92962,dtrs,CTZ00174,nitrateapp,nitrate_con_int,t,2018-06-16 09:36:55-05,
92963,dtrs,CTZ00175,nitrateapp,nitrate_con_int,t,2018-06-16 09:48:58-05,
92964,dtrs,CTZ00176,nitrateapp,nitrate_con_int,t,2018-06-17 14:03:23-05,
92910,iihr,WQS0076,ds5x,chloro_con,f,,
92966,iihr,WQS0080,nitratax,r_exc,t,,
92967,iihr,WQS0080,nitratax,m_exc,t,,
92968,dtrs,CTZ00177,nitrateapp,nitrate_con_int,t,2018-06-19 16:10:21-05,
92969,dtrs,CTZ00178,nitrateapp,nitrate_con_int,t,2018-06-19 17:22:05-05,
92970,dtrs,CTZ00179,nitrateapp,nitrate_con_int,t,2018-06-21 07:53:05-05,
92971,dtrs,CTZ00180,nitrateapp,nitrate_con_int,t,2018-06-25 13:16:47-05,
92972,dtrs,CTZ00185,nitrateapp,nitrate_con_int,t,2018-06-25 14:54:53-05,
92973,dtrs,CTZ00183,nitrateapp,nitrate_con_int,t,2018-06-25 14:20:22-05,
92974,dtrs,CTZ00181,nitrateapp,nitrate_con_int,t,2018-06-25 13:30:32-05,
92975,dtrs,CTZ00184,nitrateapp,nitrate_con_int,t,2018-06-25 14:39:18-05,
92976,dtrs,CTZ00182,nitrateapp,nitrate_con_int,t,2018-06-25 14:10:09-05,
92977,dtrs,CTZ00186,nitrateapp,nitrate_con_int,t,2018-06-25 15:28:40-05,
92978,dtrs,CTZ00187,nitrateapp,nitrate_con_int,t,2018-06-26 09:51:01-05,
92979,dtrs,CTZ00188,nitrateapp,nitrate_con_int,t,2018-06-26 13:50:09-05,
92980,dtrs,CTZ00189,nitrateapp,nitrate_con_int,t,2018-06-26 20:34:54-05,
92981,dtrs,CTZ00201,nitrateapp,nitrate_con_int,t,2018-06-27 14:26:54-05,
92982,dtrs,CTZ00192,nitrateapp,nitrate_con_int,t,2018-06-27 10:58:10-05,
92983,dtrs,CTZ00195,nitrateapp,nitrate_con_int,t,2018-06-27 12:00:33-05,
92984,dtrs,CTZ00193,nitrateapp,nitrate_con_int,t,2018-06-27 11:25:08-05,
92985,dtrs,CTZ00199,nitrateapp,nitrate_con_int,t,2018-06-27 13:50:14-05,
92986,dtrs,CTZ00200,nitrateapp,nitrate_con_int,t,2018-06-27 14:12:56-05,
92987,dtrs,CTZ00197,nitrateapp,nitrate_con_int,t,2018-06-27 13:01:49-05,
92988,dtrs,CTZ00194,nitrateapp,nitrate_con_int,t,2018-06-27 11:40:10-05,
92989,dtrs,CTZ00196,nitrateapp,nitrate_con_int,t,2018-06-27 12:31:00-05,
92990,dtrs,CTZ00191,nitrateapp,nitrate_con_int,t,2018-06-27 10:32:59-05,
92991,dtrs,CTZ00198,nitrateapp,nitrate_con_int,t,2018-06-27 13:26:30-05,
92992,dtrs,CTZ00190,nitrateapp,nitrate_con_int,t,2018-06-27 10:08:32-05,
92995,dtrs,CTZ00207,nitrateapp,nitrate_con_int,t,2018-07-05 12:20:10-05,
92996,dtrs,CTZ00203,nitrateapp,nitrate_con_int,t,2018-07-05 09:24:26-05,
92997,dtrs,CTZ00205,nitrateapp,nitrate_con_int,t,2018-07-05 11:41:51-05,
92998,dtrs,CTZ00206,nitrateapp,nitrate_con_int,t,2018-07-05 11:54:19-05,
92999,dtrs,CTZ00208,nitrateapp,nitrate_con_int,t,2018-07-05 12:56:56-05,
93000,dtrs,CTZ00204,nitrateapp,nitrate_con_int,t,2018-07-05 10:01:42-05,
93001,dtrs,CTZ00202,nitrateapp,nitrate_con_int,t,2018-07-05 09:05:05-05,
93002,dtrs,CTZ00209,nitrateapp,nitrate_con_int,t,2018-07-06 11:24:02-05,
93003,dtrs,CTZ00218,nitrateapp,nitrate_con_int,t,2018-07-11 16:23:18-05,
93004,dtrs,CTZ00216,nitrateapp,nitrate_con_int,t,2018-07-11 15:45:58-05,
93005,dtrs,CTZ00211,nitrateapp,nitrate_con_int,t,2018-07-11 13:13:23-05,
93006,dtrs,CTZ00215,nitrateapp,nitrate_con_int,t,2018-07-11 14:36:13-05,
93007,dtrs,CTZ00217,nitrateapp,nitrate_con_int,t,2018-07-11 16:05:55-05,
93008,dtrs,CTZ00214,nitrateapp,nitrate_con_int,t,2018-07-11 14:28:39-05,
93009,dtrs,CTZ00220,nitrateapp,nitrate_con_int,t,2018-07-11 16:48:37-05,
93010,dtrs,CTZ00219,nitrateapp,nitrate_con_int,t,2018-07-11 16:35:07-05,
93011,dtrs,CTZ00210,nitrateapp,nitrate_con_int,t,2018-07-11 13:04:24-05,
93012,dtrs,CTZ00212,nitrateapp,nitrate_con_int,t,2018-07-11 13:34:33-05,
93013,dtrs,CTZ00213,nitrateapp,nitrate_con_int,t,2018-07-11 14:16:05-05,
93014,iihr,WQS9903,dts12,turbi_var,t,,
93015,iihr,WQS9903,dts12,temp_water,t,,
93016,iihr,WQS9903,dts12,turbi_mean,t,,
93017,iihr,WQS9903,dts12,turbi_med,t,,
93018,iihr,WQS9903,dts12,turbi_bes,t,,
93019,iihr,WQS9903,dts12,turbi_min,t,,
93020,iihr,WQS9903,dts12,turbi_max,t,,
92585,iihr,WQS0072,dts12,turbi_max,f,,
92909,iihr,WQS0076,ds5x,chloro_v,f,,
93021,dtrs,CTZ00221,nitrateapp,nitrate_con_int,t,2018-07-14 12:37:31-05,
93022,dtrs,CTZ00222,nitrateapp,nitrate_con_int,t,2018-07-14 12:53:47-05,
93023,dtrs,CTZ00223,nitrateapp,nitrate_con_int,t,2018-07-14 13:23:42-05,
93024,dtrs,CTZ00224,nitrateapp,nitrate_con_int,t,2018-07-14 13:34:12-05,
93025,dtrs,CTZ00225,nitrateapp,nitrate_con_int,t,2018-07-15 10:57:59-05,
93026,dtrs,CTZ00226,nitrateapp,nitrate_con_int,t,2018-07-15 12:50:43-05,
